Feature	Intercept_mean	host_sample_type[T.tumor]_mean	Intercept_std	host_sample_type[T.tumor]_std	Intercept_hdi	host_sample_type[T.tumor]_hdi
G000269965	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002623105	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003626515	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G004797125	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000614185	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000154845	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003030305	-8.4608619949	3.852155082755009	3.5246619538202406	3.3347163834541043	(-15.0623, -1.84816)	(-2.08203, 10.3211)
G002091815	-11.219416097849976	1.3776812629595028	3.777592390776871	2.9900102196158094	(-17.7406, -3.35796)	(-4.54313, 6.84689)
G001598595	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000381265	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000820145	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001190575	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000282995	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003627155	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002623125	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G005403045	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000621065	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000155205	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003030905	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002116905	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001642025	-6.375827914139994	1.9089761030845034	4.11516011650507	3.924134470446829	(-13.8296, 1.34918)	(-5.33601, 9.55384)
G000382065	-7.822117346500008	0.22091451322050054	2.1230790317300334	2.6340244106103166	(-11.4564, -3.5472)	(-4.84782, 5.40284)
G001190715	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000820265	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000287215	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003660105	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002623185	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G005818875	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000621245	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000156075	-10.945737134249999	2.5892450056064993	3.272645895852276	2.921534423826826	(-16.925, -4.47981)	(-3.17877, 8.11219)
G000382445	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000830155	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001645105	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003031105	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002135195	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001190735	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000296405	-10.917848422199985	1.492654829131502	3.8727119881272705	3.174894556357581	(-16.8397, -2.14268)	(-4.3317, 7.5052)
G003664645	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002623205	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G005845345	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000687635	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000156535	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007341375	-11.019895828794967	1.5074766322205009	3.851443692260995	3.130770526702511	(-17.3031, -3.08408)	(-4.70156, 7.63093)
G000392435	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000837125	-9.735801725	0.09159581906510011	0.6232705637638235	0.9014631166375675	(-10.8778, -8.64738)	(-1.56191, 1.8022)
G001270065	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002154655	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000297075	-10.168360155000006	-0.7231819639850007	0.9684060243871	1.5193779852871336	(-12.0117, -8.77198)	(-3.48741, 2.0147)
G003033105	-9.433952204999988	-0.622639906298	0.5722800086292442	0.9812412205478198	(-10.5751, -8.5014)	(-2.47016, 1.14876)
G001646745	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003688935	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002735225	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G005845365	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000688255	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007341395	-11.019895828794967	1.5074766322205009	3.851443692260995	3.130770526702511	(-17.3031, -3.08408)	(-4.70156, 7.63093)
G000156615	-10.917848422199985	1.492654829131502	3.8727119881272705	3.174894556357581	(-16.8397, -2.14268)	(-4.3317, 7.5052)
G000400735	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000838645	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001275345	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000297795	-10.917848422199985	1.492654829131502	3.8727119881272705	3.174894556357581	(-16.8397, -2.14268)	(-4.3317, 7.5052)
G001677885	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003044275	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002157145	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003693265	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002736145	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G005876985	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000688415	-8.723540295905002	1.4908349368364981	4.183913018825148	3.6336268620473215	(-15.7421, -0.619119)	(-5.64501, 8.13638)
G000157935	-8.211731118585021	-2.6672691917589986	3.140307580551479	4.21030072187326	(-13.1922, -1.40268)	(-10.6827, 5.55012)
G007556585	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000403725	-9.202964722449998	1.2517353300850016	4.352688188699179	3.662173773546718	(-16.4767, -0.7422)	(-5.98244, 7.95708)
G000839785	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001293525	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000310225	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003046295	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002157165	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001679175	-11.019895828794967	1.5074766322205009	3.851443692260995	3.130770526702511	(-17.3031, -3.08408)	(-4.70156, 7.63093)
G009674565	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003697165	-8.85026175050001	2.5544328563749965	1.984663566631362	2.196131603469552	(-12.3422, -5.21336)	(-1.61703, 6.69517)
G002741095	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006094355	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000688495	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000158035	-8.722061366299993	2.897141825405005	3.635230575394737	3.5122516238336203	(-15.6719, -2.41187)	(-3.80349, 9.25074)
G007556755	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000411375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000845685	-10.142607020350013	-3.3997619256829985	2.461411200067751	3.7218425643947617	(-14.1432, -4.91686)	(-10.6777, 2.88552)
G001298675	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000314675	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009696315	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003050705	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001686925	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003700725	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002165375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002750975	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006094375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000689195	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000159115	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007559235	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000413935	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000846365	-8.02246262949999	-0.5495918938949997	1.265343254956632	1.6325223631504087	(-10.1143, -5.70072)	(-3.35314, 2.835)
G001314995	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000315445	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009707925	-9.459989265000013	0.4626312187100006	0.5766070906531672	0.7532565502225302	(-10.5014, -8.39719)	(-0.88777, 1.88871)
G003052295	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003755125	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001696605	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002174105	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002761875	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006165035	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000690815	-8.85026175050001	2.5544328563749965	1.984663566631362	2.196131603469552	(-12.3422, -5.21336)	(-1.61703, 6.69517)
G000159595	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007655255	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000428125	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000848125	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G013343135	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000332875	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001404635	-11.019895828794967	1.5074766322205009	3.851443692260995	3.130770526702511	(-17.3031, -3.08408)	(-4.70156, 7.63093)
G009718305	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003052605	-10.564529115000024	0.018101253303999993	1.5813012167563039	1.9230996896225632	(-13.5974, -7.38569)	(-3.67037, 3.19518)
G003863415	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001700755	-12.052218757999983	1.7087381443580008	3.0406795840756375	2.8063013702022293	(-17.9169, -5.70023)	(-3.34812, 7.28501)
G002192535	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002762215	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006239215	-10.729402186949983	1.9197138807849963	3.699571815274063	3.1103441621936327	(-17.0906, -2.89213)	(-4.01851, 7.50671)
G000696675	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007785815	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000891975	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000430225	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001405615	-5.074190821605007	-1.9219517801849977	2.8936185297525463	4.84855516471787	(-10.019, 0.468402)	(-10.8956, 7.30821)
G000367205	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G013358205	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009768975	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003053745	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002197815	-11.219416097849976	1.3776812629595028	3.777592390776871	2.9900102196158094	(-17.7406, -3.35796)	(-4.54313, 6.84689)
G002803515	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003951285	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001704615	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006352475	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000699505	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007814115	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000897835	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000430245	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000367925	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001431565	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G013361095	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009811375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003063245	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002206625	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002803605	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003952165	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001705425	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006363895	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000720335	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G007830415	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G014643615	-2.577430865000005	-0.09209362402899977	0.06435232497510693	0.08957448792850296	(-2.70731, -2.46282)	(-0.250402, 0.0880283)
G000898815	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001431625	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G013363755	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009828055	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003063455	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002206635	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003952825	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002827565	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001707755	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006364615	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000723465	-9.118438668700007	1.6594787107800038	3.923199739895371	3.4930887098533985	(-15.9614, -1.52359)	(-5.09382, 8.22672)
G007990915	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G014646775	-1.8806717599999982	-0.10853352613	0.09683690552368153	0.14256004088174495	(-2.06073, -1.7034)	(-0.390442, 0.151667)
G000899375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001431665	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G013366375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009831375	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003063475	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002208825	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002834225	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003958705	-11.219416097849976	1.3776812629595028	3.777592390776871	2.9900102196158094	(-17.7406, -3.35796)	(-4.54313, 6.84689)
G001717565	-6.382367201530001	2.643006656649999	4.1745992625550805	3.980749519746176	(-13.8909, 1.55017)	(-4.85789, 9.97674)
G006370295	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000730485	-8.4608619949	3.852155082755009	3.5246619538202406	3.3347163834541043	(-15.0623, -1.84816)	(-2.08203, 10.3211)
G007993815	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G014646835	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000899395	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001431675	-7.780542085100003	-2.6482436567650005	2.924119426675856	4.4373388495735435	(-12.2315, -1.8484)	(-11.2239, 5.68388)
G013372045	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009834205	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003065365	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001722415	-10.086431969999992	-4.305260499604996	1.0415937291360386	3.0073205861616508	(-12.2966, -8.50154)	(-9.89791, 0.857787)
G002215055	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003959475	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002847555	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G006385165	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000730565	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G014648495	-1.8185064700000049	-0.10376585394500029	0.0779722974224762	0.10930535193723429	(-1.95852, -1.66721)	(-0.31008, 0.0992402)
G007995065	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G016728645	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G019141545	-10.729402186949983	1.9197138807849963	3.699571815274063	3.1103441621936327	(-17.0906, -2.89213)	(-4.01851, 7.50671)
G000899415	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001434005	-5.712114638534991	-1.9739366784200014	3.2119838857857594	4.717531967979375	(-10.606, 0.978919)	(-10.7773, 6.91754)
G013372265	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G009857535	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003100395	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002885975	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G003965815	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G002217285	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G000730605	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G001747495	-3.3952696199999988	-0.03652008560740007	0.027786339642990026	0.04159983224411645	(-3.44943, -3.34563)	(-0.115789, 0.0409043)
G006385785	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
G008000975	-10.84115112302	-1.4861440973800002	5.090529278670719	4.475287361339079	(-18.9611, -0.264613)	(-9.88331, 7.02327)
