Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G006539865	-4.874321530000005	-0.9699496010945011	0.41814199604244356	0.5090340937706228	(-5.66801, -4.08687)	(-1.95735, 0.0118032)
G002091775	-6.824373195000005	-0.7980221318899998	0.6599476243871498	0.7730130535828578	(-8.15598, -5.72826)	(-2.19454, 0.715367)
G011682065	-8.201365550000007	-0.7910688800839994	1.2598752579099248	1.5513770275274612	(-10.7615, -6.11488)	(-3.51073, 2.23747)
G003050705	-5.24365076999999	-0.30583425236699985	0.43177446314205215	0.5188414006758371	(-6.07874, -4.41115)	(-1.27199, 0.716886)
G000372725	-9.363401437450014	3.8589590297999963	2.163169622787598	2.2262406569322377	(-13.7042, -5.73756)	(0.189698, 8.36053)
G904063055	-7.491647446150006	-0.930203884891001	1.8870566345034825	2.1070098204410375	(-10.837, -3.36046)	(-4.9118, 3.45768)
G000690815	-10.653289505000028	2.088172168934996	2.235941586624055	2.27611322259375	(-14.917, -7.01418)	(-1.74877, 6.36835)
G015707995	-5.501530654999999	0.2550139821790006	0.42155378939421334	0.48606690150767806	(-6.25234, -4.68985)	(-0.645805, 1.12879)
G900445505	-9.984878250619989	0.7742530708069993	3.260208638476685	2.913779820902388	(-16.4252, -4.053)	(-4.36208, 6.49946)
G020179495	-10.498721974999992	2.0216756428304965	2.2601407443617862	2.2754700891721154	(-14.863, -6.82448)	(-1.89288, 6.40916)
G001046635	-5.723688764999988	-0.7622956326215017	0.725730378863683	0.904714504312824	(-6.95801, -4.15519)	(-2.42695, 0.973811)
G002762215	-10.054811380000015	1.982731623359999	2.6119985267780477	2.576494660705015	(-15.2081, -5.63239)	(-2.99355, 6.63025)
G016907555	-4.836404769999994	-0.548774594733501	0.5122308395631282	0.6502499916410198	(-5.79292, -3.86898)	(-1.8383, 0.613538)
G000012845	-8.172832675000018	-0.8576231771389995	1.195937756512182	1.4271553072829368	(-10.5216, -6.24046)	(-3.50064, 1.87372)
G013426955	-2.900479430000001	-0.6011075133999998	0.1599090285905554	0.1991553369122691	(-3.20033, -2.59817)	(-0.968609, -0.226982)
G003990875	-9.981000154999979	3.1525681824380043	2.1400655860945053	2.194254962326971	(-14.2089, -6.397)	(-0.603465, 7.46637)
G001598595	-10.242740214999978	2.190464686230002	2.252299062271571	2.2775664046317563	(-14.7671, -6.37125)	(-1.66602, 6.71808)
G900107315	-8.181984700000003	-0.2858021772620001	1.185283904532838	1.3505832519384917	(-10.543, -6.19781)	(-2.69094, 2.24559)
G000252835	-7.099181935149996	0.3416069657899994	2.6966913771881402	2.659264090359636	(-11.5396, -2.09189)	(-4.50723, 5.73951)
G009208555	-6.740577084999993	-0.7816325250995004	0.6694500942451591	0.8256210744853886	(-8.07123, -5.53882)	(-2.28044, 0.815998)
G006716815	-8.08841112999999	0.37166731063150005	1.0785755535896526	1.1639534143469492	(-10.2395, -6.27212)	(-1.73306, 2.59936)
G002091815	-7.3179492649999975	-0.6770982911550012	0.8345574193946205	0.9745008378654644	(-8.91155, -5.90949)	(-2.21305, 1.46704)
G011682145	-8.191160205000001	-1.493085403939997	1.293602503997231	1.8206794799739712	(-10.9342, -6.05204)	(-4.99642, 1.93096)
G003052605	-7.302864374999979	-0.3450515408050005	0.7787474114796847	0.8661062095320233	(-8.87725, -5.94284)	(-1.97666, 1.32381)
G000374425	-7.26245821999999	-0.28998507872540014	0.7821108152772415	0.8798237285066963	(-8.73795, -5.93793)	(-1.97008, 1.27266)
G904063075	-9.132520930550005	1.0368777703600003	3.385010649362337	3.0369409098218965	(-15.0553, -2.35008)	(-4.79594, 6.65355)
G000696675	-9.981000154999979	3.1525681824380043	2.1400655860945053	2.194254962326971	(-14.2089, -6.397)	(-0.603465, 7.46637)
G016026595	-7.5604969429499995	2.4324660698999976	3.3056037803229037	3.3592595674852164	(-14.2591, -1.59233)	(-3.49474, 9.16694)
G020735945	-8.172832675000018	-0.8576231771389995	1.195937756512182	1.4271553072829368	(-10.5216, -6.24046)	(-3.50064, 1.87372)
G900445525	-8.172832675000018	-0.8576231771389995	1.195937756512182	1.4271553072829368	(-10.5216, -6.24046)	(-3.50064, 1.87372)
G001186195	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G002803605	-4.413498820000004	-0.5194564317479999	0.21178089287801102	0.2461284013682833	(-4.81922, -4.03987)	(-0.991455, -0.0597218)
G016907795	-6.448295844999994	-0.17047473031	0.5354348778721699	0.6026411420489935	(-7.49865, -5.54378)	(-1.27233, 0.936149)
G000019785	-7.98373549	1.3670438853599995	1.20726983044809	1.271974171383816	(-10.3578, -5.95403)	(-0.734149, 4.07255)
G013426975	-5.887357690000002	-1.492236022849998	0.4059922991517988	0.5382495041944905	(-6.66581, -5.13528)	(-2.42615, -0.437776)
G004011695	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G001642025	-7.2811779849999985	1.4904648109750027	0.7932498116398077	0.8047113067398473	(-8.68845, -5.8206)	(0.0707472, 2.98651)
G900107475	-9.984878250619989	0.7742530708069993	3.260208638476685	2.913779820902388	(-16.4252, -4.053)	(-4.36208, 6.49946)
G000263675	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G006716905	-5.475333414999998	-0.18144172323405003	0.4718171707540836	0.5571689494463973	(-6.31859, -4.56175)	(-1.17567, 0.908959)
G009372215	-7.099181935149996	0.3416069657899994	2.6966913771881402	2.659264090359636	(-11.5396, -2.09189)	(-4.50723, 5.73951)
G002116905	-10.054811380000015	1.982731623359999	2.6119985267780477	2.576494660705015	(-15.2081, -5.63239)	(-2.99355, 6.63025)
G012273055	-7.945167099999995	-0.5517996724790014	1.3326025704061555	1.490895199361449	(-10.7243, -5.60968)	(-3.21361, 2.51826)
G003053745	-4.541000945000007	-0.6626674883400002	0.3156641542910074	0.38819173851984295	(-5.13067, -3.95393)	(-1.33738, 0.138424)
G000375525	-8.062424699999992	1.3322275803794996	1.0924098133976596	1.1252268546390016	(-9.98217, -6.00185)	(-0.500208, 3.57138)
G904846155	-7.3473278	0.8513117706814998	0.8473836547498775	0.920284870693925	(-8.81165, -5.69945)	(-0.82747, 2.54515)
G000709345	-7.976354889499994	-0.18131149382249992	1.4268987657695957	1.5756326053980927	(-10.384, -5.04591)	(-3.16454, 2.86655)
G016027055	-5.515299434999987	-1.0570917411499996	0.33282768924089084	0.4159449392875018	(-6.21188, -4.95553)	(-1.79518, -0.206939)
G020736705	-6.906928799700009	-4.469522492993033	1.9320485771446072	4.140560620077991	(-10.2888, -2.54554)	(-13.218, 3.21902)
G900445595	-10.498721974999992	2.0216756428304965	2.2601407443617862	2.2754700891721154	(-14.863, -6.82448)	(-1.89288, 6.40916)
