Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G020731325	-7.498692339999996	-0.38902311675455453	0.9316274307093615	1.220394623331021	(-9.23003, -5.84551)	(-2.75397, 1.793)
G002901875	-8.313080014999993	0.5352376114755011	0.8312924100705171	0.9640507089464678	(-9.84789, -6.73645)	(-1.39846, 2.22558)
G900156725	-6.038713384999997	-0.5453008377985001	0.35898282497494444	0.4599165073597387	(-6.70231, -5.38153)	(-1.46592, 0.262671)
G010918895	-7.143711039999998	-1.3960506718699996	0.6467144639711708	0.93668090923988	(-8.3488, -5.88356)	(-3.07125, 0.400276)
G016027055	-5.833434439999999	-0.7025375469499989	0.1734481710390353	0.23226954350047124	(-6.16567, -5.51574)	(-1.09445, -0.221517)
G000912035	-11.807722732800006	1.8543959412249995	2.189431698045756	2.2429609971894475	(-16.1377, -8.71092)	(-1.61999, 6.63666)
G006094375	-8.439843019999977	0.7789693009230008	0.7922791836871511	0.9043338141813377	(-10.1538, -7.15085)	(-1.03885, 2.44058)
G003700725	-7.121039194999989	-0.9641612430850022	0.2961555110485063	0.4305941182720405	(-7.65909, -6.56142)	(-1.767, -0.171546)
G002222655	-5.682830539999991	-0.9873347092550014	0.29865520925208794	0.3989234450836086	(-6.26601, -5.13375)	(-1.83857, -0.311801)
G003050705	-5.189307624999995	-0.5034420400290003	0.18512682890280782	0.24787993924871193	(-5.56433, -4.85352)	(-0.955614, 0.00437621)
G008710035	-11.672160977500004	0.850328194494001	2.935452889176927	2.7111168963824412	(-18.0421, -6.74609)	(-3.83532, 6.51673)
G013978595	-6.074079635000003	-0.5535512830310003	0.6034409132060212	0.7915045390033939	(-7.19199, -5.01263)	(-1.90546, 1.00135)
G017309445	-8.38194429	-0.8163891453039991	0.5443671462252253	0.7501309775290202	(-9.39101, -7.3861)	(-2.26409, 0.54011)
G001456965	-7.390062434999999	-0.008822735100000022	0.3524294763295503	0.42344947141280737	(-8.10044, -6.7803)	(-0.786489, 0.76013)
G001885765	-6.194484129999996	-0.2996408151224997	0.4717945452736213	0.6401308200785454	(-7.07635, -5.31036)	(-1.43071, 0.983523)
G020735945	-8.11665165	-1.0256658500999989	0.4966498767628738	0.7203080482215388	(-9.08298, -7.24121)	(-2.44407, 0.242487)
G002902025	-8.882976584999987	0.3189939009825	0.8432352255155667	0.9742898353296314	(-10.5188, -7.30407)	(-1.4514, 2.26236)
G900162815	-6.453015884999992	-1.2974637276780008	0.61373638225725	0.8238177742645915	(-7.47033, -5.24438)	(-2.77437, 0.333094)
G016027415	-9.777627441999984	3.8617479418699894	2.6839423536876947	2.688146599377255	(-15.1534, -4.8227)	(-1.36758, 8.829)
G010974825	-7.103075894999987	-0.5250439852147014	0.40309574097749884	0.5212624137695188	(-7.87066, -6.40895)	(-1.54012, 0.380041)
G006165035	-6.607891805000006	0.11364151864599974	0.34534862936255	0.427734519949459	(-7.25763, -5.99519)	(-0.717912, 0.88595)
G003755125	-6.960735040000012	0.30922603633600004	0.26937563653344443	0.32106560235496656	(-7.43378, -6.46387)	(-0.263584, 0.903179)
G003052295	-8.931245808735012	-0.8936102998354012	1.391808398392282	1.5773914791156671	(-11.3104, -7.38357)	(-3.85451, 1.78636)
G000912675	-11.8675568114	2.386381464201	2.627075795505148	2.5792101225918858	(-17.1296, -7.91794)	(-1.85564, 7.58821)
G002243135	-7.896335095000004	-0.34121674444750066	0.6087436249823	0.7539924764729522	(-9.03977, -6.73479)	(-1.82307, 0.999896)
G008727715	-6.692935474999998	0.12352848219100007	0.5409649554868357	0.6832526290364949	(-7.74632, -5.69884)	(-1.19389, 1.36967)
G014109725	-8.58984366227146	-4.102441182005001	2.5154971536166437	4.088093681617868	(-12.7022, -3.37161)	(-11.6832, 3.55372)
G001457475	-11.218369674999984	3.665299139449997	2.2443280936765353	2.310890159882402	(-15.3078, -6.75071)	(-0.852907, 7.75628)
G017368815	-5.398248134999999	-1.0209432298000005	0.25202705152576743	0.34705043568634747	(-5.87462, -4.93129)	(-1.68385, -0.365169)
G001905915	-9.095077780000024	0.33736909186705066	0.7575935740787213	0.8854311586211989	(-10.5052, -7.56239)	(-1.36689, 2.08821)
G020736705	-6.968981274999996	-1.9245843634800026	0.8710833640675413	1.2306525547609266	(-8.41871, -5.29046)	(-4.22179, 0.490417)
G002902325	-9.824055959999988	0.6517133465965009	1.0561168169907047	1.1855277127591173	(-11.8425, -8.03243)	(-1.45449, 2.98032)
G900167175	-6.369370480000013	-0.11681481682449996	0.25087586766121933	0.320410251980069	(-6.85974, -5.9396)	(-0.699808, 0.506415)
